game,show,date
1194,3109,1998-02-19
1195,3110,1998-02-20
1196,3111,1998-02-23
1197,3118,1998-03-04
1198,3119,1998-03-05
1199,3120,1998-03-06
1200,3121,1998-03-09
1201,3116,1998-03-02
1202,3171,1998-05-18
1203,3172,1998-05-19
1204,3174,1998-05-21
1205,3175,1998-05-22
1206,3177,1998-05-26
1207,3178,1998-05-27
1208,3179,1998-05-28
1209,3180,1998-05-29
1210,3181,1998-06-01
1211,3182,1998-06-02
1212,8,1990-08-04
1213,3143,1998-04-08
1214,3060,1997-12-12
1215,3061,1997-12-15
1216,3062,1997-12-16
1217,3063,1997-12-17
1218,4006,2002-01-21
1219,4007,2002-01-22
1220,4008,2002-01-23
1221,4009,2002-01-24
1222,4010,2002-01-25
1223,2621,1996-01-15
1224,3064,1997-12-18
1225,3065,1997-12-19
1226,3066,1997-12-22
1227,3067,1997-12-23
1228,3068,1997-12-24
1229,3069,1997-12-25
1230,3070,1997-12-26
1231,3071,1997-12-29
1232,5056,2006-09-11
1233,5057,2006-09-12
1234,5058,2006-09-13
1235,5059,2006-09-14
1236,5060,2006-09-15
1237,3016,1997-10-13
1238,3017,1997-10-14
1239,3018,1997-10-15
1240,3019,1997-10-16
1241,3020,1997-10-17
1242,3021,1997-10-20
1243,3022,1997-10-21
1244,3023,1997-10-22
1245,3024,1997-10-23
1246,3025,1997-10-24
1247,3026,1997-10-27
1248,3027,1997-10-28
1249,3028,1997-10-29
1250,3029,1997-10-30
1251,5061,2006-09-18
1252,5062,2006-09-19
1253,5063,2006-09-20
1254,5064,2006-09-21
1255,5065,2006-09-22
1256,5066,2006-09-25
1257,5067,2006-09-26
1258,3697,2000-10-03
1259,3031,1997-11-03
1260,3032,1997-11-04
1261,3033,1997-11-05
1262,5068,2006-09-27
1263,5069,2006-09-28
1264,3034,1997-11-06
1265,3035,1997-11-07
1266,5070,2006-09-29
1267,3036,1997-11-10
1268,3037,1997-11-11
1269,3038,1997-11-12
1270,3039,1997-11-13
1272,5071,2006-10-02
1273,5072,2006-10-03
1274,5073,2006-10-04
1275,3832,2001-04-10
1276,5074,2006-10-05
1277,5075,2006-10-06
1278,3703,2000-10-11
1279,3870,2001-06-01
1280,3871,2001-06-04
1281,3872,2001-06-05
1282,3873,2001-06-06
1283,3874,2001-06-07
1284,3875,2001-06-08
1285,3876,2001-06-11
1286,5076,2006-10-09
1287,5077,2006-10-10
1288,5078,2006-10-11
1289,5079,2006-10-12
1290,5080,2006-10-13
1291,3862,2001-05-22
1292,5081,2006-10-16
1293,3621,2000-05-08
1294,5082,2006-10-17
1295,3622,2000-05-09
1296,5083,2006-10-18
1297,3623,2000-05-10
1298,3625,2000-05-12
1299,5084,2006-10-19
1300,3626,2000-05-15
1301,5085,2006-10-20
1302,3627,2000-05-16
1303,3628,2000-05-17
1304,3629,2000-05-18
1306,3340,1999-02-26
1307,5086,2006-10-23
1308,5087,2006-10-24
1309,1,1983-09-18
1310,5088,2006-10-25
1311,3631,2000-05-22
1312,3632,2000-05-23
1313,3633,2000-05-24
1314,3635,2000-05-26
1315,3637,2000-05-30
1316,3634,2000-05-25
1317,2,1984-01-01
1318,5089,2006-10-26
1319,5090,2006-10-27
1320,5091,2006-10-30
1321,5092,2006-10-31
1322,5093,2006-11-01
1323,2893,1997-03-12
1324,2894,1997-03-13
1325,2895,1997-03-14
1326,2896,1997-03-17
1327,2897,1997-03-18
1328,2898,1997-03-19
1329,2899,1997-03-20
1330,2900,1997-03-21
1331,2901,1997-03-24
1332,2902,1997-03-25
1333,2903,1997-03-26
1334,5094,2006-11-02
1335,617,1987-04-21
1336,618,1987-04-22
1337,619,1987-04-23
1338,620,1987-04-24
1339,621,1987-04-27
1340,5095,2006-11-03
1341,4227,2003-01-07
1342,776,1988-01-11
1343,777,1988-01-12
1344,778,1988-01-13
1345,779,1988-01-14
1346,780,1988-01-15
1347,1,1990-06-16
1349,7,1990-07-28
1350,5096,2006-11-06
1351,5097,2006-11-07
1352,4311,2003-05-05
1353,4312,2003-05-06
1354,4313,2003-05-07
1355,4314,2003-05-08
1356,4315,2003-05-09
1357,4316,2003-05-12
1358,4317,2003-05-13
1359,4318,2003-05-14
1360,4319,2003-05-15
1362,1871,1992-10-26
1363,5098,2006-11-08
1364,5099,2006-11-09
1365,5100,2006-11-10
1366,2904,1997-03-27
1367,2905,1997-03-28
1368,2906,1997-03-31
1369,2908,1997-04-02
1370,2909,1997-04-03
1371,2910,1997-04-04
1372,2911,1997-04-07
1373,2912,1997-04-08
1374,2913,1997-04-09
1375,2914,1997-04-10
1376,2915,1997-04-11
1377,2916,1997-04-14
1378,5101,2006-11-13
1379,5102,2006-11-14
1380,5103,2006-11-15
1381,5104,2006-11-16
1382,5105,2006-11-17
1383,5106,2006-11-20
1384,5107,2006-11-21
1385,4011,2002-01-28
1386,4012,2002-01-29
1387,4013,2002-01-30
1388,4014,2002-01-31
1389,4015,2002-02-01
1390,5108,2006-11-22
1391,5109,2006-11-23
1392,5110,2006-11-24
1393,2918,1997-04-16
1394,2919,1997-04-17
1395,2920,1997-04-18
1396,2921,1997-04-21
1397,2922,1997-04-22
1398,2923,1997-04-23
1399,2924,1997-04-24
1400,2925,1997-04-25
1401,2931,1997-05-05
1402,2932,1997-05-06
1403,2933,1997-05-07
1404,5111,2006-11-27
1405,5112,2006-11-28
1406,5113,2006-11-29
1407,5114,2006-11-30
1408,2116,1993-11-15
1409,5115,2006-12-01
1410,2117,1993-11-16
1411,2118,1993-11-17
1412,4016,2002-02-04
1413,4017,2002-02-05
1414,4018,2002-02-06
1415,4019,2002-02-07
1416,4020,2002-02-08
1417,4021,2002-02-11
1418,4022,2002-02-12
1419,4023,2002-02-13
1420,4024,2002-02-14
1422,2119,1993-11-18
1423,2120,1993-11-19
1424,5116,2006-12-04
1425,5117,2006-12-05
1426,2121,1993-11-22
1427,2122,1993-11-23
1428,2123,1993-11-24
1429,2124,1993-11-25
1431,5118,2006-12-06
1432,5119,2006-12-07
1433,5120,2006-12-08
1434,4026,2002-02-18
1435,4027,2002-02-19
1436,4028,2002-02-20
1437,4029,2002-02-21
1438,4030,2002-02-22
1439,2354,1994-11-24
1441,4031,2002-02-25
1442,4032,2002-02-26
1443,4033,2002-02-27
1444,4034,2002-02-28
1445,4035,2002-03-01
1446,5121,2006-12-11
1447,5122,2006-12-12
1448,5123,2006-12-13
1449,4036,2002-03-04
1450,4037,2002-03-05
1451,4038,2002-03-06
1452,4039,2002-03-07
1453,4040,2002-03-08
1454,5124,2006-12-14
1455,5125,2006-12-15
1456,4101,2002-06-03
1457,4102,2002-06-04
1458,4103,2002-06-05
1459,4104,2002-06-06
1460,4105,2002-06-07
1461,2936,1997-05-12
1462,2937,1997-05-13
1463,5126,2006-12-18
1464,4106,2002-06-10
1465,4107,2002-06-11
1466,4108,2002-06-12
1467,4109,2002-06-13
1468,4110,2002-06-14
1469,5127,2006-12-19
1470,2938,1997-05-14
1471,2939,1997-05-15
1472,2940,1997-05-16
1474,2942,1997-05-20
1475,2943,1997-05-21
1476,2944,1997-05-22
1478,5128,2006-12-20
1479,5129,2006-12-21
1480,5130,2006-12-22
1481,1531,1991-04-08
1482,1532,1991-04-09
1483,5131,2006-12-25
1484,3825,2001-03-30
1485,3826,2001-04-02
1486,3827,2001-04-03
1487,3828,2001-04-04
1488,3829,2001-04-05
1489,3830,2001-04-06
1490,3831,2001-04-09
1491,3833,2001-04-11
1492,3834,2001-04-12
1493,3835,2001-04-13
1494,3836,2001-04-16
1495,5132,2006-12-26
1496,5133,2006-12-27
1497,5134,2006-12-28
1498,5135,2006-12-29
1499,3823,2001-03-28
1500,3824,2001-03-29
1501,5136,2007-01-01
1502,5137,2007-01-02
1503,3809,2001-03-08
1504,3810,2001-03-09
1505,3812,2001-03-13
1506,3813,2001-03-14
1507,3814,2001-03-15
1508,3815,2001-03-16
1509,3816,2001-03-19
1510,3817,2001-03-20
1511,3818,2001-03-21
1512,3819,2001-03-22
1513,3820,2001-03-23
1514,3821,2001-03-26
1515,3822,2001-03-27
1516,5138,2007-01-03
1517,4559,2004-06-03
1518,5139,2007-01-04
1519,4136,2002-09-02
1520,3837,2001-04-17
1521,3838,2001-04-18
1522,3839,2001-04-19
1523,3840,2001-04-20
1524,3841,2001-04-23
1525,3842,2001-04-24
1526,3843,2001-04-25
1527,3844,2001-04-26
1528,3845,2001-04-27
1529,3846,2001-04-30
1530,3847,2001-05-01
1531,3848,2001-05-02
1532,3849,2001-05-03
1533,3850,2001-05-04
1534,3851,2001-05-07
1535,3852,2001-05-08
1536,3853,2001-05-09
1537,3854,2001-05-10
1539,4560,2004-06-04
1540,4111,2002-06-17
1541,4112,2002-06-18
1542,4113,2002-06-19
1543,4114,2002-06-20
1544,4115,2002-06-21
1545,4116,2002-06-24
1546,4117,2002-06-25
1547,4118,2002-06-26
1548,4119,2002-06-27
1549,4120,2002-06-28
1550,5140,2007-01-05
1551,4561,2004-06-07
1552,4562,2004-06-08
1553,3856,2001-05-14
1554,3857,2001-05-15
1555,3858,2001-05-16
1556,3859,2001-05-17
1557,3860,2001-05-18
1558,3861,2001-05-21
1559,3863,2001-05-23
1560,3864,2001-05-24
1561,3865,2001-05-25
1562,3867,2001-05-29
1563,3868,2001-05-30
1564,3877,2001-06-12
1565,3878,2001-06-13
1566,3879,2001-06-14
1567,3880,2001-06-15
1568,3881,2001-06-18
1569,3882,2001-06-19
1570,3883,2001-06-20
1571,3884,2001-06-21
1572,3886,2001-06-25
1573,3887,2001-06-26
1574,3888,2001-06-27
1575,3889,2001-06-28
1576,4563,2004-06-09
1577,4309,2003-05-01
1578,3890,2001-06-29
1579,3891,2001-07-02
1580,3892,2001-07-03
1581,3893,2001-07-04
1582,3896,2001-07-09
1583,3897,2001-07-10
1584,3898,2001-07-11
1585,3904,2001-07-19
1586,3905,2001-07-20
1587,4564,2004-06-10
1588,3791,2001-02-12
1589,3792,2001-02-13
1590,3793,2001-02-14
1591,3794,2001-02-15
1593,3796,2001-02-19
1594,4565,2004-06-11
1595,3797,2001-02-20
1596,3798,2001-02-21
1597,3799,2001-02-22
1598,3800,2001-02-23
1599,3801,2001-02-26
1600,3802,2001-02-27
1601,3803,2001-02-28
1602,3804,2001-03-01
1603,3805,2001-03-02
1604,3806,2001-03-05
1605,3807,2001-03-06
1606,3808,2001-03-07
1607,5141,2007-01-08
1608,5142,2007-01-09
1609,4148,2002-09-18
1610,4566,2004-06-14
1611,4567,2004-06-15
1612,4568,2004-06-16
1613,4569,2004-06-17
1614,5143,2007-01-10
1615,3479,1999-10-21
1616,3480,1999-10-22
1617,3481,1999-10-25
1618,3482,1999-10-26
1619,4570,2004-06-18
1620,5144,2007-01-11
1621,5145,2007-01-12
1622,4122,2002-07-02
1623,3469,1999-10-07
1624,3470,1999-10-08
1625,3471,1999-10-11
1626,3472,1999-10-12
1627,3474,1999-10-14
1628,3475,1999-10-15
1629,3476,1999-10-18
1630,3477,1999-10-19
1631,5146,2007-01-15
1632,5147,2007-01-16
1633,3582,2000-03-14
1634,3583,2000-03-15
1635,3584,2000-03-16
1636,3585,2000-03-17
1637,5148,2007-01-17
1638,5149,2007-01-18
1639,3473,1999-10-13
1640,5150,2007-01-19
1641,5151,2007-01-22
1642,5152,2007-01-23
1643,3569,2000-02-24
1644,3570,2000-02-25
1645,3571,2000-02-28
1646,3572,2000-02-29
1647,3573,2000-03-01
1648,3574,2000-03-02
1649,3575,2000-03-03
1650,3576,2000-03-06
1651,3577,2000-03-07
1652,3578,2000-03-08
1653,3579,2000-03-09
1654,3580,2000-03-10
1655,5153,2007-01-24
1656,4121,2002-07-01
1657,4125,2002-07-05
1658,5154,2007-01-25
1659,5155,2007-01-26
1660,4126,2002-07-08
1661,4127,2002-07-09
1662,4128,2002-07-10
1663,4129,2002-07-11
1664,4130,2002-07-12
1665,4131,2002-07-15
1666,4132,2002-07-16
1667,4133,2002-07-17
1668,4134,2002-07-18
1669,4135,2002-07-19
1670,1102,1989-05-23
1671,1103,1989-05-24
1672,1104,1989-05-25
1673,1105,1989-05-26
1674,1106,1989-05-29
1675,5156,2007-01-29
1676,5157,2007-01-30
1677,5158,2007-01-31
1678,5159,2007-02-01
1679,1322,1990-05-08
1680,1324,1990-05-10
1681,5160,2007-02-02
1682,1321,1990-05-07
1683,1323,1990-05-09
1684,1325,1990-05-11
1685,1326,1990-05-14
1686,1327,1990-05-15
1687,1328,1990-05-16
1688,1329,1990-05-17
1690,5161,2007-02-05
1691,2046,1993-06-28
1692,2047,1993-06-29
1693,2048,1993-06-30
1694,2049,1993-07-01
1695,2050,1993-07-02
1696,2051,1993-07-05
1697,2052,1993-07-06
1698,5162,2007-02-06
1699,5163,2007-02-07
1700,5164,2007-02-08
1701,5165,2007-02-09
1702,3456,1999-09-20
1703,3457,1999-09-21
1704,3458,1999-09-22
1705,3459,1999-09-23
1706,3460,1999-09-24
1707,3461,1999-09-27
1708,3462,1999-09-28
1709,3463,1999-09-29
1710,3464,1999-09-30
1711,3465,1999-10-01
1712,3466,1999-10-04
1713,3467,1999-10-05
1714,3468,1999-10-06
1715,5166,2007-02-12
1716,5167,2007-02-13
1717,5168,2007-02-14
1718,4041,2002-03-11
1719,4042,2002-03-12
1720,4043,2002-03-13
1721,4044,2002-03-14
1722,4045,2002-03-15
1723,4046,2002-03-18
1724,4047,2002-03-19
1725,4048,2002-03-20
1726,4049,2002-03-21
1727,4050,2002-03-22
1728,4051,2002-03-25
1729,4052,2002-03-26
1730,4053,2002-03-27
1731,4054,2002-03-28
1732,4055,2002-03-29
1733,4056,2002-04-01
1734,4057,2002-04-02
1735,4058,2002-04-03
1736,4059,2002-04-04
1737,4060,2002-04-05
1738,4061,2002-04-08
1739,4062,2002-04-09
1740,4063,2002-04-10
1741,4064,2002-04-11
1742,4065,2002-04-12
1743,4066,2002-04-15
1744,4067,2002-04-16
1745,4068,2002-04-17
1746,4069,2002-04-18
1747,4070,2002-04-19
1748,4071,2002-04-22
1749,4072,2002-04-23
1750,4073,2002-04-24
1751,4074,2002-04-25
1752,4075,2002-04-26
1753,4076,2002-04-29
1754,5169,2007-02-15
1756,571,1987-02-16
1757,5171,2007-02-19
1758,5172,2007-02-20
1759,5173,2007-02-21
1760,5174,2007-02-22
1761,5175,2007-02-23
1762,5176,2007-02-26
1763,5177,2007-02-27
1764,5178,2007-02-28
1765,5179,2007-03-01
1766,5180,2007-03-02
1767,5181,2007-03-05
1768,5182,2007-03-06
1769,5183,2007-03-07
1770,5184,2007-03-08
1771,5185,2007-03-09
1772,5186,2007-03-12
1773,5187,2007-03-13
1774,5188,2007-03-14
1775,5189,2007-03-15
1776,5190,2007-03-16
1777,1872,1992-10-27
1778,3790,2001-02-09
1779,5191,2007-03-19
1780,5192,2007-03-20
1781,5193,2007-03-21
1782,5195,2007-03-23
1783,5194,2007-03-22
1784,5196,2007-03-26
1785,5197,2007-03-27
1786,5198,2007-03-28
1787,5199,2007-03-29
1788,5200,2007-03-30
1789,3676,2000-09-04
1790,3677,2000-09-05
1791,5201,2007-04-02
1792,5202,2007-04-03
1793,5203,2007-04-04
1794,5204,2007-04-05
1795,5205,2007-04-06
1796,5206,2007-04-09
1797,5207,2007-04-10
1798,5208,2007-04-11
1799,5209,2007-04-12
1800,5210,2007-04-13
1801,5211,2007-04-16
1802,5212,2007-04-17
1803,5213,2007-04-18
1804,5214,2007-04-19
1805,5215,2007-04-20
1806,3678,2000-09-06
1807,3679,2000-09-07
1808,3680,2000-09-08
1809,3681,2000-09-11
1810,5216,2007-04-23
1811,5217,2007-04-24
1812,3682,2000-09-12
1813,5218,2007-04-25
1814,5219,2007-04-26
1815,3683,2000-09-13
1816,3684,2000-09-14
1817,5220,2007-04-27
1818,3685,2000-09-15
1819,3615,2000-04-28
1820,3616,2000-05-01
1821,3617,2000-05-02
1822,3618,2000-05-03
1823,3619,2000-05-04
1824,3620,2000-05-05
1825,3686,2000-09-18
1826,3687,2000-09-19
1827,3688,2000-09-20
1828,5221,2007-04-30
1829,5222,2007-05-01
1830,3689,2000-09-21
1831,3690,2000-09-22
1832,5223,2007-05-02
1833,3691,2000-09-25
1834,3692,2000-09-26
1835,5224,2007-05-03
1836,3693,2000-09-27
1837,3694,2000-09-28
1838,5225,2007-05-04
1839,3695,2000-09-29
1840,3701,2000-10-09
1841,3702,2000-10-10
1842,5226,2007-05-07
1843,3704,2000-10-12
1844,5227,2007-05-08
1845,3705,2000-10-13
1846,5228,2007-05-09
1847,3706,2000-10-16
1848,3707,2000-10-17
1849,3708,2000-10-18
1850,5229,2007-05-10
1852,3709,2000-10-19
1853,3710,2000-10-20
1854,3711,2000-10-23
1855,3712,2000-10-24
1856,5231,2007-05-14
1857,3713,2000-10-25
1858,5232,2007-05-15
1859,3714,2000-10-26
1860,5233,2007-05-16
1861,3715,2000-10-27
1862,3671,2000-07-17
1863,3672,2000-07-18
1864,5234,2007-05-17
1865,5235,2007-05-18
1866,3721,2000-11-06
1867,3722,2000-11-07
1868,5236,2007-05-21
1869,5237,2007-05-22
1870,5238,2007-05-23
1871,5239,2007-05-24
1872,5240,2007-05-25
1873,3733,2000-11-22
1874,5241,2007-05-28
1875,5242,2007-05-29
1876,3734,2000-11-23
1877,3735,2000-11-24
1878,5243,2007-05-30
1879,5244,2007-05-31
1880,5245,2007-06-01
1881,3050,1997-11-28
1882,3051,1997-12-01
1883,5246,2007-06-04
1884,5247,2007-06-05
1885,3052,1997-12-02
1886,5248,2007-06-06
1887,3053,1997-12-03
1888,3054,1997-12-04
1889,3055,1997-12-05
1890,3056,1997-12-08
1891,3057,1997-12-09
1892,3058,1997-12-10
1893,3059,1997-12-11
1894,5250,2007-06-08
1895,5249,2007-06-07
1896,2207,1994-03-22
1897,5251,2007-06-11
1898,5252,2007-06-12
1899,3077,1998-01-06
1900,3078,1998-01-07
1901,3079,1998-01-08
1902,5253,2007-06-13
1903,5254,2007-06-14
1904,3080,1998-01-09
1905,5255,2007-06-15
1906,3081,1998-01-12
1907,3082,1998-01-13
1908,3083,1998-01-14
1909,5256,2007-06-18
1910,3084,1998-01-15
1911,5257,2007-06-19
1912,3085,1998-01-16
1913,3086,1998-01-19
1914,3087,1998-01-20
1915,5258,2007-06-20
1916,3088,1998-01-21
1917,3089,1998-01-22
1918,3091,1998-01-26
1919,3092,1998-01-27
1920,3093,1998-01-28
1921,5260,2007-06-22
1922,5259,2007-06-21
1923,5261,2007-06-25
1924,5262,2007-06-26
1925,3198,1998-06-24
1926,5263,2007-06-27
1927,3191,1998-06-15
1928,3192,1998-06-16
1929,5264,2007-06-28
1930,3193,1998-06-17
1931,5265,2007-06-29
1932,3194,1998-06-18
1933,2,1990-06-23
1934,3196,1998-06-22
1935,3197,1998-06-23
1936,6,1990-07-21
1937,3426,1999-06-28
1938,5266,2007-07-02
1939,5267,2007-07-03
1940,9,1990-08-11
1941,3183,1998-06-03
1942,3184,1998-06-04
1943,3186,1998-06-08
1944,3187,1998-06-09
1945,3188,1998-06-10
1946,3189,1998-06-11
1947,5269,2007-07-05
1948,5268,2007-07-04
1949,5270,2007-07-06
1950,5271,2007-07-09
1951,5272,2007-07-10
1952,3199,1998-06-25
1953,3200,1998-06-26
1954,3201,1998-06-29
1955,3202,1998-06-30
1956,3204,1998-07-02
1957,3205,1998-07-03
1958,3206,1998-07-06
1959,3207,1998-07-07
1960,3208,1998-07-08
1961,3209,1998-07-09
1962,3210,1998-07-10
1963,3211,1998-07-13
1964,3212,1998-07-14
1965,3213,1998-07-15
1966,3214,1998-07-16
1967,5274,2007-07-12
1968,5275,2007-07-13
1969,5273,2007-07-11
1970,10,1990-08-18
1971,5276,2007-07-16
1972,5277,2007-07-17
1973,5278,2007-07-18
1974,3145,1998-04-10
1975,3146,1998-04-13
1976,3147,1998-04-14
1977,3150,1998-04-17
1978,3153,1998-04-22
1979,3154,1998-04-23
1980,3155,1998-04-24
1981,5279,2007-07-19
1982,11,1990-08-25
1983,5280,2007-07-20
1984,5281,2007-07-23
1985,12,1990-09-01
1986,5282,2007-07-24
1987,5283,2007-07-25
1988,5284,2007-07-26
1990,1651,1991-11-04
1991,422,1986-04-22
1992,423,1986-04-23
1993,1652,1991-11-05
1994,3195,1998-06-19
1995,1254,1990-02-01
1996,1653,1991-11-06
1997,1654,1991-11-07
1998,1659,1991-11-14
2000,3526,1999-12-27
2001,3527,1999-12-28
2002,3528,1999-12-29
2003,3529,1999-12-30
2004,3049,1997-11-27
2005,3530,1999-12-31
2006,3531,2000-01-03
2007,3532,2000-01-04
2008,3533,2000-01-05
2009,3534,2000-01-06
2010,3535,2000-01-07
2011,3536,2000-01-10
2012,3537,2000-01-11
2013,2759,1996-09-05
2014,3538,2000-01-12
2015,3811,2001-03-12
2016,3539,2000-01-13
2017,3540,2000-01-14
2018,3541,2000-01-17
2019,3542,2000-01-18
2020,3543,2000-01-19
2021,3544,2000-01-20
2022,3545,2000-01-21
2023,3885,2001-06-22
2024,3546,2000-01-24
2025,3547,2000-01-25
2026,3548,2000-01-26
2027,3549,2000-01-27
2028,3550,2000-01-28
2029,3551,2000-01-31
2030,3552,2000-02-01
2031,3553,2000-02-02
2032,3554,2000-02-03
2033,3555,2000-02-04
2034,3566,2000-02-21
2035,3567,2000-02-22
2036,3568,2000-02-23
2037,4366,2003-09-08
2038,3451,1999-09-13
2039,4365,2003-07-18
2040,3452,1999-09-14
2041,3453,1999-09-15
2042,3454,1999-09-16
2043,3455,1999-09-17
2044,3444,1999-07-22
2045,3445,1999-07-23
2046,3586,2000-03-20
2047,3587,2000-03-21
2048,3588,2000-03-22
2049,3589,2000-03-23
2050,3590,2000-03-24
2051,3591,2000-03-27
2052,2760,1996-09-06
2053,5286,2007-09-10
2054,3592,2000-03-28
2055,5287,2007-09-11
2056,3593,2000-03-29
2057,3594,2000-03-30
2058,3595,2000-03-31
2059,5288,2007-09-12
2060,3596,2000-04-03
2061,5289,2007-09-13
2062,3597,2000-04-04
2063,5290,2007-09-14
2064,3598,2000-04-05
2065,3599,2000-04-06
2066,5291,2007-09-17
2067,5292,2007-09-18
2068,3600,2000-04-07
2069,3601,2000-04-10
2070,5293,2007-09-19
2071,3602,2000-04-11
2072,5294,2007-09-20
2073,3603,2000-04-12
2074,3604,2000-04-13
2075,5295,2007-09-21
2076,3605,2000-04-14
2077,3606,2000-04-17
2078,5296,2007-09-24
2079,3607,2000-04-18
2080,3608,2000-04-19
2081,5297,2007-09-25
2082,3609,2000-04-20
2083,3610,2000-04-21
2084,3611,2000-04-24
2085,5298,2007-09-26
2086,5299,2007-09-27
2087,3612,2000-04-25
2088,3613,2000-04-26
2089,3614,2000-04-27
2090,5300,2007-09-28
2091,3638,2000-05-31
2092,5301,2007-10-01
2093,3639,2000-06-01
2094,5302,2007-10-02
2095,3640,2000-06-02
2096,5303,2007-10-03
2097,3641,2000-06-05
2098,3642,2000-06-06
2099,3643,2000-06-07
2100,5305,2007-10-05
2101,3644,2000-06-08
2102,5304,2007-10-04
2103,3645,2000-06-09
2104,3646,2000-06-12
2105,5306,2007-10-08
2106,3647,2000-06-13
2107,5307,2007-10-09
2108,3648,2000-06-14
2109,5308,2007-10-10
2110,3649,2000-06-15
2111,3650,2000-06-16
2112,3651,2000-06-19
2113,3652,2000-06-20
2114,3653,2000-06-21
2115,3654,2000-06-22
2116,3655,2000-06-23
2117,3656,2000-06-26
2118,3657,2000-06-27
2119,3658,2000-06-28
2120,3659,2000-06-29
2121,3660,2000-06-30
2122,5310,2007-10-12
2123,5309,2007-10-11
2124,5311,2007-10-15
2125,5312,2007-10-16
2126,5313,2007-10-17
2127,5314,2007-10-18
2128,5315,2007-10-19
2129,3556,2000-02-07
2130,5316,2007-10-22
2131,3557,2000-02-08
2132,3558,2000-02-09
2133,3559,2000-02-10
2134,5318,2007-10-24
2135,3560,2000-02-11
2136,3561,2000-02-14
2137,3562,2000-02-15
2138,3563,2000-02-16
2139,3564,2000-02-17
2141,5320,2007-10-26
2142,5317,2007-10-23
2143,5319,2007-10-25
2144,3446,1999-09-06
2145,4344,2003-06-19
2146,5321,2007-10-29
2147,5322,2007-10-30
2148,3483,1999-10-27
2149,3484,1999-10-28
2150,3485,1999-10-29
2151,5323,2007-10-31
2152,5324,2007-11-01
2153,3501,1999-11-22
2154,3502,1999-11-23
2155,3503,1999-11-24
2156,3504,1999-11-25
2157,3505,1999-11-26
2158,5325,2007-11-02
2159,5326,2007-11-05
2160,5328,2007-11-07
2161,3506,1999-11-29
2162,5327,2007-11-06
2163,5329,2007-11-08
2164,3507,1999-11-30
2165,3508,1999-12-01
2166,3509,1999-12-02
2167,3510,1999-12-03
2168,3511,1999-12-06
2169,3512,1999-12-07
2170,5330,2007-11-09
2171,5331,2007-11-12
2173,5333,2007-11-14
2174,5334,2007-11-15
2176,3513,1999-12-08
2177,3514,1999-12-09
2178,3515,1999-12-10
2179,3516,1999-12-13
2180,3517,1999-12-14
2181,3518,1999-12-15
2182,3519,1999-12-16
2183,3520,1999-12-17
2184,3521,1999-12-20
2185,3522,1999-12-21
2186,3523,1999-12-22
2187,3524,1999-12-23
2188,3525,1999-12-24
2189,2776,1996-09-30
2190,2777,1996-10-01
2191,5336,2007-11-19
2192,5337,2007-11-20
2193,5338,2007-11-21
2194,5339,2007-11-22
2195,2778,1996-10-02
2196,2779,1996-10-03
2197,2780,1996-10-04
2198,5340,2007-11-23
2199,5341,2007-11-26
2200,5342,2007-11-27
2201,5343,2007-11-28
2202,5344,2007-11-29
2203,4202,2002-12-03
2204,5345,2007-11-30
2205,367,1986-02-04
2206,2781,1996-10-07
2207,5346,2007-12-03
2208,3736,2000-11-27
2209,3737,2000-11-28
2210,3738,2000-11-29
2211,3739,2000-11-30
2212,3740,2000-12-01
2213,3741,2000-12-04
2214,3742,2000-12-05
2215,3743,2000-12-06
2216,3744,2000-12-07
2217,3745,2000-12-08
2218,3746,2000-12-11
2219,3747,2000-12-12
2220,3748,2000-12-13
2221,3749,2000-12-14
2222,5347,2007-12-04
2223,5348,2007-12-05
2224,5349,2007-12-06
2225,5350,2007-12-07
2226,5351,2007-12-10
2227,5352,2007-12-11
2228,5353,2007-12-12
2229,5354,2007-12-13
2230,5355,2007-12-14
2231,5356,2007-12-17
2232,3750,2000-12-15
2233,3751,2000-12-18
2234,3752,2000-12-19
2235,3753,2000-12-20
2236,3754,2000-12-21
2237,3755,2000-12-22
2238,5357,2007-12-18
2239,5358,2007-12-19
2240,5359,2007-12-20
2241,5360,2007-12-21
2242,5361,2007-12-24
2243,5362,2007-12-25
2244,5364,2007-12-27
2245,3761,2001-01-01
2246,3762,2001-01-02
2247,3763,2001-01-03
2248,3764,2001-01-04
2249,3765,2001-01-05
2250,3766,2001-01-08
2251,3767,2001-01-09
2252,5365,2007-12-28
2253,5363,2007-12-26
2254,3768,2001-01-10
2255,3769,2001-01-11
2256,3770,2001-01-12
2257,3771,2001-01-15
2258,3772,2001-01-16
2259,3773,2001-01-17
2260,3774,2001-01-18
2261,5366,2007-12-31
2262,368,1986-02-05
2263,369,1986-02-06
2264,370,1986-02-07
2265,371,1986-02-10
2266,5367,2008-01-01
2267,5368,2008-01-02
2268,5370,2008-01-04
2269,5369,2008-01-03
2270,5371,2008-01-07
2271,5372,2008-01-08
2272,5373,2008-01-09
2273,5374,2008-01-10
2274,5375,2008-01-11
2275,3775,2001-01-19
2276,3776,2001-01-22
2277,3777,2001-01-23
2278,3778,2001-01-24
2279,3779,2001-01-25
2280,3780,2001-01-26
2281,3781,2001-01-29
2282,3782,2001-01-30
2283,5376,2008-01-14
2284,5377,2008-01-15
2285,5378,2008-01-16
2286,5379,2008-01-17
2287,5380,2008-01-18
2288,5381,2008-01-21
2289,5382,2008-01-22
2290,3723,2000-11-08
