"game","show","date"
3690,6186,2011-07-04
3691,6187,2011-07-05
3692,6188,2011-07-06
3693,6189,2011-07-07
3694,6190,2011-07-08
3695,6191,2011-07-11
3696,6192,2011-07-12
3697,6193,2011-07-13
3698,6195,2011-07-15
3699,6194,2011-07-14
3700,6196,2011-07-18
3701,6197,2011-07-19
3702,6198,2011-07-20
3703,1237,1990-01-09
3704,6199,2011-07-21
3705,1238,1990-01-10
3706,6200,2011-07-22
3707,6201,2011-07-25
3708,6202,2011-07-26
3709,6203,2011-07-27
3710,3203,1998-07-01
3711,980,1988-12-02
3712,6204,2011-07-28
3713,6205,2011-07-29
3714,6206,2011-09-19
3715,6207,2011-09-20
3716,6208,2011-09-21
3717,6210,2011-09-23
3718,6209,2011-09-22
3719,6211,2011-09-26
3720,6212,2011-09-27
3721,6213,2011-09-28
3722,6214,2011-09-29
3723,6215,2011-09-30
3724,6216,2011-10-03
3725,6217,2011-10-04
3726,6218,2011-10-05
3727,1799,1992-05-28
3728,1800,1992-05-29
3729,6220,2011-10-07
3730,1905,1992-12-11
3731,1906,1992-12-14
3732,1907,1992-12-15
3733,6221,2011-10-10
3734,6222,2011-10-11
3735,6219,2011-10-06
3736,6223,2011-10-12
3737,6224,2011-10-13
3738,6225,2011-10-14
3739,6226,2011-10-17
3740,6227,2011-10-18
3741,6228,2011-10-19
3742,6229,2011-10-20
3743,6230,2011-10-21
3744,6231,2011-10-24
3745,6232,2011-10-25
3746,6233,2011-10-26
3747,6234,2011-10-27
3748,6235,2011-10-28
3749,6236,2011-10-31
3750,6237,2011-11-01
3751,6238,2011-11-02
3752,6239,2011-11-03
3753,6240,2011-11-04
3754,6241,2011-11-07
3755,6243,2011-11-09
3756,6242,2011-11-08
3757,6245,2011-11-11
3758,6244,2011-11-10
3759,6246,2011-11-14
3761,6248,2011-11-16
3762,6249,2011-11-17
3763,6250,2011-11-18
3764,6251,2011-11-21
3765,6252,2011-11-22
3766,6253,2011-11-23
3767,6255,2011-11-25
3768,6254,2011-11-24
3769,6256,2011-11-28
3770,6257,2011-11-29
3771,6258,2011-11-30
3772,6260,2011-12-02
3773,6259,2011-12-01
3774,6261,2011-12-05
3775,6262,2011-12-06
3776,1177,1989-10-17
3777,6263,2011-12-07
3778,6264,2011-12-08
3779,6265,2011-12-09
3780,6266,2011-12-12
3781,6267,2011-12-13
3782,6268,2011-12-14
3783,6269,2011-12-15
3784,6270,2011-12-16
3785,1908,1992-12-16
3786,6271,2011-12-19
3787,6272,2011-12-20
3788,6273,2011-12-21
3789,6274,2011-12-22
3790,6275,2011-12-23
3791,6276,2011-12-26
3792,6277,2011-12-27
3793,6278,2011-12-28
3794,1178,1989-10-18
3795,6280,2011-12-30
3796,6279,2011-12-29
3797,6281,2012-01-02
3798,6282,2012-01-03
3799,6283,2012-01-04
3800,6284,2012-01-05
3801,6285,2012-01-06
3802,6286,2012-01-09
3803,6287,2012-01-10
3804,6288,2012-01-11
3805,6290,2012-01-13
3806,6291,2012-01-16
3807,6289,2012-01-12
3808,6292,2012-01-17
3809,6293,2012-01-18
3810,6294,2012-01-19
3811,6295,2012-01-20
3812,6296,2012-01-23
3813,6297,2012-01-24
3814,6298,2012-01-25
3815,6299,2012-01-26
3816,6300,2012-01-27
3817,6302,2012-01-31
3818,6301,2012-01-30
3819,6303,2012-02-01
3820,6304,2012-02-02
3821,6305,2012-02-03
3822,6306,2012-02-06
3823,6307,2012-02-07
3824,6308,2012-02-08
3825,6309,2012-02-09
3826,6310,2012-02-10
3827,6311,2012-02-13
3829,6313,2012-02-15
3830,6315,2012-02-17
3831,6314,2012-02-16
3832,6316,2012-02-20
3833,6317,2012-02-21
3834,6318,2012-02-22
3835,6319,2012-02-23
3836,6320,2012-02-24
3837,6321,2012-02-27
3839,6323,2012-02-29
3840,6325,2012-03-02
3841,6324,2012-03-01
3842,6333,2012-03-14
3843,6326,2012-03-05
3844,6327,2012-03-06
3845,6328,2012-03-07
3846,6330,2012-03-09
3847,6329,2012-03-08
3848,6331,2012-03-12
3849,6332,2012-03-13
3850,6334,2012-03-15
3851,6335,2012-03-16
3852,6336,2012-03-19
3853,6337,2012-03-20
3854,6338,2012-03-21
3855,6339,2012-03-22
3856,6340,2012-03-23
3857,6341,2012-03-26
3858,6342,2012-03-27
3859,6343,2012-03-28
3860,6344,2012-03-29
3861,6345,2012-03-30
3862,6346,2012-04-02
3863,6347,2012-04-03
3864,6348,2012-04-04
3865,6349,2012-04-05
3866,6350,2012-04-06
3867,6351,2012-04-09
3868,6352,2012-04-10
3869,6353,2012-04-11
3870,6354,2012-04-12
3871,6355,2012-04-13
3872,2769,1996-09-19
3873,6356,2012-04-16
3874,6357,2012-04-17
3875,6358,2012-04-18
3876,2770,1996-09-20
3877,6360,2012-04-20
3878,6359,2012-04-19
3879,6361,2012-04-23
3880,6362,2012-04-24
3881,2771,1996-09-23
3882,6363,2012-04-25
3883,6364,2012-04-26
3884,6365,2012-04-27
3885,6367,2012-05-01
3886,6366,2012-04-30
3887,6368,2012-05-02
3888,6369,2012-05-03
3890,6371,2012-05-07
3891,6372,2012-05-08
3892,6373,2012-05-09
3894,6374,2012-05-10
3895,6376,2012-05-14
3896,6377,2012-05-15
3897,6378,2012-05-16
3898,6380,2012-05-18
3899,6381,2012-05-21
3900,6382,2012-05-22
3901,6379,2012-05-17
3902,6383,2012-05-23
3903,6384,2012-05-24
3904,6385,2012-05-25
3905,6386,2012-05-28
3906,6387,2012-05-29
3907,6388,2012-05-30
3908,6389,2012-05-31
3909,6390,2012-06-01
3910,6391,2012-06-04
3911,6392,2012-06-05
3912,6393,2012-06-06
3913,6395,2012-06-08
3914,6394,2012-06-07
3915,6396,2012-06-11
3916,6397,2012-06-12
3917,6398,2012-06-13
3918,6400,2012-06-15
3919,6401,2012-06-18
3920,6399,2012-06-14
3921,6402,2012-06-19
3922,6403,2012-06-20
3923,6404,2012-06-21
3924,6405,2012-06-22
3925,6406,2012-06-25
3926,6407,2012-06-26
3927,6408,2012-06-27
3928,3176,1998-05-25
3929,6409,2012-06-28
3930,6410,2012-06-29
3931,2864,1997-01-30
3932,6411,2012-07-02
3933,6412,2012-07-03
3934,480,1986-10-10
3935,6413,2012-07-04
3936,2877,1997-02-18
3937,6415,2012-07-06
3938,6416,2012-07-09
3939,6414,2012-07-05
3940,478,1986-10-08
3941,2878,1997-02-19
3942,6417,2012-07-10
3943,563,1987-02-04
3944,6418,2012-07-11
3945,6419,2012-07-12
3946,6420,2012-07-13
3947,1748,1992-03-18
3948,6421,2012-07-16
3949,2786,1996-10-14
3950,6422,2012-07-17
3951,2528,1995-09-06
3952,328,1985-12-11
3953,6423,2012-07-18
3954,2112,1993-11-09
3955,2765,1996-09-13
3956,6424,2012-07-19
3957,6426,2012-07-23
3958,6425,2012-07-20
3959,6427,2012-07-24
3960,1765,1992-04-10
3961,6428,2012-07-25
3962,2334,1994-10-27
3963,6430,2012-07-27
3964,6431,2012-07-30
3965,6432,2012-07-31
3966,6433,2012-08-01
3967,6435,2012-08-03
3968,6429,2012-07-26
3969,6434,2012-08-02
3970,561,1987-02-02
3971,6436,2012-09-17
3972,6437,2012-09-18
3973,6438,2012-09-19
3974,6439,2012-09-20
3975,6440,2012-09-21
3976,6441,2012-09-24
3977,6442,2012-09-25
3978,6443,2012-09-26
3979,6444,2012-09-27
3980,6445,2012-09-28
3981,6446,2012-10-01
3982,6447,2012-10-02
3983,6448,2012-10-03
3984,6449,2012-10-04
3985,6450,2012-10-05
3986,6451,2012-10-08
3987,6452,2012-10-09
3988,6453,2012-10-10
3989,6455,2012-10-12
3990,6456,2012-10-15
3991,6457,2012-10-16
3992,6458,2012-10-17
3993,6454,2012-10-11
3994,6459,2012-10-18
3995,6460,2012-10-19
3996,6461,2012-10-22
3997,6462,2012-10-23
3998,6463,2012-10-24
3999,6464,2012-10-25
4000,6465,2012-10-26
4001,6466,2012-10-29
4002,6467,2012-10-30
4003,6468,2012-10-31
4004,6469,2012-11-01
4005,6470,2012-11-02
4006,6471,2012-11-05
4007,6472,2012-11-06
4008,6473,2012-11-07
4009,6475,2012-11-09
4010,6474,2012-11-08
4011,6477,2012-11-13
4012,6476,2012-11-12
4013,6478,2012-11-14
4014,6480,2012-11-16
4015,6479,2012-11-15
4016,6481,2012-11-19
4018,6483,2012-11-21
4019,6484,2012-11-22
4020,6485,2012-11-23
4021,6486,2012-11-26
4022,6487,2012-11-27
4023,6488,2012-11-28
4024,6489,2012-11-29
4025,6490,2012-11-30
4026,6491,2012-12-03
4027,6492,2012-12-04
4028,6493,2012-12-05
4029,6494,2012-12-06
4030,6495,2012-12-07
4031,6496,2012-12-10
4032,6497,2012-12-11
4033,6498,2012-12-12
4034,6500,2012-12-14
4035,6501,2012-12-17
4036,6502,2012-12-18
4037,6499,2012-12-13
4038,6503,2012-12-19
4039,6504,2012-12-20
4040,6505,2012-12-21
4041,6506,2012-12-24
4042,6507,2012-12-25
4043,6508,2012-12-26
4044,6510,2012-12-28
4045,6511,2012-12-31
4046,6512,2013-01-01
4047,6509,2012-12-27
4048,6513,2013-01-02
4049,6514,2013-01-03
4050,6515,2013-01-04
4051,6516,2013-01-07
4052,6517,2013-01-08
4053,6518,2013-01-09
4054,6520,2013-01-11
4055,6519,2013-01-10
4056,6521,2013-01-14
4057,6522,2013-01-15
4058,6523,2013-01-16
4059,6524,2013-01-17
4060,6525,2013-01-18
4061,6526,2013-01-21
4062,6527,2013-01-22
4063,6528,2013-01-23
4064,6529,2013-01-24
4065,6530,2013-01-25
4066,6531,2013-01-28
4067,6532,2013-01-29
4068,6533,2013-01-30
4069,6534,2013-01-31
4070,6535,2013-02-01
4071,6537,2013-02-05
4072,6536,2013-02-04
4073,6538,2013-02-06
4074,6539,2013-02-07
4075,6540,2013-02-08
4076,6541,2013-02-11
4078,6543,2013-02-13
4079,6544,2013-02-14
4080,456,1986-09-08
4081,6545,2013-02-15
4082,6546,2013-02-18
4083,596,1987-03-23
4084,6547,2013-02-19
4085,581,1987-03-02
4086,6548,2013-02-20
4087,6549,2013-02-21
4088,6550,2013-02-22
4089,460,1986-09-12
4090,6551,2013-02-25
4091,468,1986-09-24
4093,6553,2013-02-27
4094,471,1986-09-29
4095,6554,2013-02-28
4096,6555,2013-03-01
4097,559,1987-01-29
4098,6556,2013-03-04
4100,6557,2013-03-05
4101,6558,2013-03-06
4102,2487,1995-05-30
4103,2320,1994-10-07
4104,6559,2013-03-07
4105,6560,2013-03-08
4106,6561,2013-03-11
4107,2107,1993-11-02
4108,6562,2013-03-12
4109,1201,1989-11-20
4110,6563,2013-03-13
4111,1518,1991-03-20
4112,6564,2013-03-14
4113,6565,2013-03-15
4114,6566,2013-03-18
4116,6567,2013-03-19
4117,2649,1996-02-22
4118,6568,2013-03-20
4119,1417,1990-10-30
4120,1418,1990-10-31
4121,6569,2013-03-21
4122,6570,2013-03-22
4123,2550,1995-10-06
4124,6572,2013-03-26
4125,1706,1992-01-20
4126,6571,2013-03-25
4127,1839,1992-09-10
4128,6573,2013-03-27
4129,6574,2013-03-28
4130,1836,1992-09-07
4131,6575,2013-03-29
4132,6576,2013-04-01
4133,6577,2013-04-02
4134,6578,2013-04-03
4135,1866,1992-10-19
4136,6580,2013-04-05
4137,6579,2013-04-04
4138,1948,1993-02-10
4139,6581,2013-04-08
4140,6582,2013-04-09
4141,2728,1996-06-12
4142,6584,2013-04-11
4143,6583,2013-04-10
4144,2729,1996-06-13
4145,6585,2013-04-12
4146,2598,1995-12-13
4147,6586,2013-04-15
4148,2784,1996-10-10
4149,6587,2013-04-16
4150,6588,2013-04-17
4151,6589,2013-04-18
4152,2716,1996-05-27
4153,6590,2013-04-19
4154,2848,1997-01-08
4155,6591,2013-04-22
4156,6592,2013-04-23
4157,496,1986-11-03
4158,497,1986-11-04
4159,6593,2013-04-24
4160,6594,2013-04-25
4161,6595,2013-04-26
4162,2526,1995-09-04
4163,6596,2013-04-29
4164,2053,1993-07-07
4165,6597,2013-04-30
4166,1972,1993-03-16
4167,2040,1993-06-18
4168,1841,1992-09-14
4169,6598,2013-05-01
4170,6599,2013-05-02
4171,6600,2013-05-03
4172,6601,2013-05-06
4173,6602,2013-05-07
4174,1842,1992-09-15
4175,2024,1993-05-27
4176,6603,2013-05-08
4177,6604,2013-05-09
4178,6605,2013-05-10
4179,2056,1993-07-12
4180,6606,2013-05-13
4181,6607,2013-05-14
4182,1959,1993-02-25
4184,6608,2013-05-15
4185,6609,2013-05-16
4187,6611,2013-05-20
4188,804,1988-02-18
4190,6612,2013-05-21
4191,6613,2013-05-22
4192,2174,1994-02-03
4193,6614,2013-05-23
4194,6615,2013-05-24
4195,6617,2013-05-28
4196,6616,2013-05-27
4197,6618,2013-05-29
4198,6619,2013-05-30
4199,6620,2013-05-31
4200,6621,2013-06-03
4201,6622,2013-06-04
4202,6623,2013-06-05
4203,6624,2013-06-06
4204,6625,2013-06-07
4205,2713,1996-05-22
4206,2731,1996-06-17
4207,6627,2013-06-11
4208,6626,2013-06-10
4209,2732,1996-06-18
4210,6628,2013-06-12
4211,6629,2013-06-13
4212,6630,2013-06-14
4213,589,1987-03-12
4214,590,1987-03-13
4215,6631,2013-06-17
4216,6632,2013-06-18
4217,591,1987-03-16
4218,6633,2013-06-19
4219,592,1987-03-17
4220,593,1987-03-18
4221,6634,2013-06-20
4222,6635,2013-06-21
4223,2114,1993-11-11
4224,2113,1993-11-10
4225,2111,1993-11-08
4226,2115,1993-11-12
4227,2374,1994-12-22
4228,6636,2013-06-24
4229,6637,2013-06-25
4230,414,1986-04-10
4231,6638,2013-06-26
4232,2590,1995-12-01
4233,261,1985-09-09
4234,6639,2013-06-27
4235,6640,2013-06-28
4236,655,1987-06-12
4237,6641,2013-07-01
4238,2042,1993-06-22
4239,6642,2013-07-02
4240,549,1987-01-15
4241,4355,2003-07-04
4242,6643,2013-07-03
4243,6644,2013-07-04
4244,560,1987-01-30
4245,6645,2013-07-05
4247,550,1987-01-16
4248,6646,2013-07-08
4249,70,1984-12-14
4250,6648,2013-07-10
4251,297,1985-10-29
4252,6647,2013-07-09
4253,6649,2013-07-11
4254,335,1985-12-20
4255,6650,2013-07-12
4257,6651,2013-07-15
4258,336,1985-12-23
4259,6652,2013-07-16
4260,337,1985-12-24
4261,316,1985-11-25
4262,6653,2013-07-17
4263,6654,2013-07-18
4265,524,1986-12-11
4266,6655,2013-07-19
4267,327,1985-12-10
4268,6656,2013-07-22
4269,352,1986-01-14
4270,6657,2013-07-23
4272,1378,1990-09-05
4274,6658,2013-07-24
4275,623,1987-04-29
4276,6660,2013-07-26
4277,441,1986-05-19
4278,6661,2013-07-29
4279,382,1986-02-25
4280,6662,2013-07-30
4281,383,1986-02-26
4282,641,1987-05-25
4283,709,1987-10-08
4285,6663,2013-07-31
4286,726,1987-11-02
4287,6665,2013-08-02
4288,1121,1989-06-19
4289,945,1988-10-14
4290,1021,1989-01-30
4291,1022,1989-01-31
4292,1023,1989-02-01
4293,6659,2013-07-25
4294,6664,2013-08-01
4295,1024,1989-02-02
4296,1025,1989-02-03
4297,1000,1988-12-30
4298,999,1988-12-29
4299,1565,1991-05-24
4300,1709,1992-01-23
4301,1301,1990-04-09
4302,1019,1989-01-26
4303,1303,1990-04-11
4304,1304,1990-04-12
4305,2298,1994-09-07
4306,1719,1992-02-06
4307,523,1986-12-10
4308,6666,2013-09-16
4309,6667,2013-09-17
4310,6668,2013-09-18
4311,6670,2013-09-20
4312,6669,2013-09-19
4313,6671,2013-09-23
4314,6672,2013-09-24
4315,6673,2013-09-25
4316,6674,2013-09-26
4317,6675,2013-09-27
4318,6676,2013-09-30
4319,6677,2013-10-01
4320,6680,2013-10-04
4321,6682,2013-10-08
4322,6678,2013-10-02
4323,6679,2013-10-03
4324,6685,2013-10-11
4325,6683,2013-10-09
4326,6686,2013-10-14
4327,6684,2013-10-10
4328,6687,2013-10-15
4329,6688,2013-10-16
4330,6689,2013-10-17
4331,6690,2013-10-18
4332,6691,2013-10-21
4333,6692,2013-10-22
4334,6681,2013-10-07
4335,6693,2013-10-23
4336,6694,2013-10-24
4337,6695,2013-10-25
4338,6696,2013-10-28
4339,6697,2013-10-29
4340,6698,2013-10-30
4341,6699,2013-10-31
4342,6700,2013-11-01
4343,6701,2013-11-04
4344,6702,2013-11-05
4345,6703,2013-11-06
4346,6704,2013-11-07
4347,6705,2013-11-08
4348,6706,2013-11-11
4349,6707,2013-11-12
4350,6708,2013-11-13
4351,6709,2013-11-14
4352,6710,2013-11-15
4353,6711,2013-11-18
4354,6712,2013-11-19
4355,6713,2013-11-20
4356,6714,2013-11-21
4358,6716,2013-11-25
4359,6717,2013-11-26
4360,6718,2013-11-27
4361,6719,2013-11-28
4362,6720,2013-11-29
4363,6721,2013-12-02
4364,6722,2013-12-03
4365,6723,2013-12-04
4366,6724,2013-12-05
4367,6725,2013-12-06
4368,6726,2013-12-09
4369,6727,2013-12-10
4370,6728,2013-12-11
4371,6729,2013-12-12
4372,6730,2013-12-13
4373,6731,2013-12-16
4374,6733,2013-12-18
4375,6732,2013-12-17
4376,6734,2013-12-19
4377,6735,2013-12-20
4378,6736,2013-12-23
4379,6738,2013-12-25
4380,6737,2013-12-24
4381,6740,2013-12-27
4382,6739,2013-12-26
4383,6741,2013-12-30
4384,6742,2013-12-31
4385,6743,2014-01-01
4386,6744,2014-01-02
4387,6746,2014-01-06
4388,6745,2014-01-03
4389,6747,2014-01-07
4390,6748,2014-01-08
4391,6750,2014-01-10
4392,6749,2014-01-09
4393,6752,2014-01-14
4394,6751,2014-01-13
4395,562,1987-02-03
4396,6753,2014-01-15
4397,6754,2014-01-16
4398,6755,2014-01-17
4399,6757,2014-01-21
4400,6756,2014-01-20
4401,1396,1990-10-01
4402,6758,2014-01-22
4403,1489,1991-02-07
4404,1863,1992-10-14
4405,6759,2014-01-23
4406,6760,2014-01-24
4407,661,1987-06-22
4408,6762,2014-01-28
4409,6761,2014-01-27
4410,1091,1989-05-08
4411,6763,2014-01-29
4412,859,1988-05-05
4413,6764,2014-01-30
4414,1635,1991-10-11
4415,6765,2014-01-31
4416,6766,2014-02-03
4417,6767,2014-02-04
4418,2014,1993-05-13
4419,6768,2014-02-05
4420,6769,2014-02-06
4421,6770,2014-02-07
4422,6771,2014-02-10
4423,6772,2014-02-11
4424,6773,2014-02-12
4425,6774,2014-02-13
4426,6775,2014-02-14
4427,2103,1993-10-27
4428,6776,2014-02-17
4429,6777,2014-02-18
4430,6778,2014-02-19
4431,6779,2014-02-20
4433,6781,2014-02-24
4434,6782,2014-02-25
4435,6783,2014-02-26
4436,6784,2014-02-27
4437,6785,2014-02-28
4438,6786,2014-03-03
4439,6787,2014-03-04
4440,6788,2014-03-05
4441,6789,2014-03-06
4442,6790,2014-03-07
4443,6791,2014-03-10
4444,6792,2014-03-11
4445,6793,2014-03-12
4446,6794,2014-03-13
4447,6795,2014-03-14
4448,6796,2014-03-17
4449,6797,2014-03-18
4450,6798,2014-03-19
4451,6800,2014-03-21
4452,1563,1991-05-22
4453,6801,2014-03-24
4454,6802,2014-03-25
4455,6799,2014-03-20
4456,6803,2014-03-26
4457,6805,2014-03-28
4458,1466,1991-01-07
4459,6804,2014-03-27
4460,913,1988-07-20
4461,6807,2014-04-01
4462,6806,2014-03-31
4463,6808,2014-04-02
4464,6810,2014-04-04
4465,6809,2014-04-03
4466,6812,2014-04-08
4467,6813,2014-04-09
4468,6811,2014-04-07
4469,6814,2014-04-10
4470,6815,2014-04-11
4471,6816,2014-04-14
4472,6817,2014-04-15
4473,955,1988-10-28
4474,6818,2014-04-16
4475,956,1988-10-31
4476,6820,2014-04-18
4477,6819,2014-04-17
4478,6821,2014-04-21
4479,6822,2014-04-22
4480,6823,2014-04-23
4481,6825,2014-04-25
4482,6824,2014-04-24
4483,6826,2014-04-28
4484,6827,2014-04-29
4485,6828,2014-04-30
4486,1953,1993-02-17
4487,1956,1993-02-22
4488,6830,2014-05-02
4489,6829,2014-05-01
4490,469,1986-09-25
4491,944,1988-10-13
4492,2535,1995-09-15
4493,6832,2014-05-06
4494,6831,2014-05-05
4495,2537,1995-09-19
4496,6833,2014-05-07
4497,2739,1996-06-27
4498,2646,1996-02-19
4499,6834,2014-05-08
4500,6835,2014-05-09
4501,2742,1996-07-02
4502,6837,2014-05-13
4503,6836,2014-05-12
4504,6838,2014-05-14
4505,6839,2014-05-15
4507,6841,2014-05-19
4508,6842,2014-05-20
4509,6843,2014-05-21
4510,6844,2014-05-22
4511,6845,2014-05-23
4512,796,1988-02-08
4513,797,1988-02-09
4514,6846,2014-05-26
4515,800,1988-02-12
4516,6847,2014-05-27
4517,1891,1992-11-23
4518,799,1988-02-11
4519,6848,2014-05-28
4520,798,1988-02-10
4521,6849,2014-05-29
4522,801,1988-02-15
4523,6850,2014-05-30
4524,802,1988-02-16
4525,803,1988-02-17
4526,6852,2014-06-03
4527,6851,2014-06-02
4528,6853,2014-06-04
4529,153,1985-04-10
4530,874,1988-05-26
4531,6854,2014-06-05
4532,6855,2014-06-06
4533,521,1986-12-08
4534,6857,2014-06-10
4535,6856,2014-06-09
4536,6858,2014-06-11
4537,6859,2014-06-12
4538,6860,2014-06-13
4539,6861,2014-06-16
4540,6863,2014-06-18
4541,6864,2014-06-19
4542,6865,2014-06-20
4543,6866,2014-06-23
4544,6862,2014-06-17
4545,6868,2014-06-25
4546,6869,2014-06-26
4547,6870,2014-06-27
4548,6871,2014-06-30
4549,6873,2014-07-02
4550,6867,2014-06-24
4551,6875,2014-07-04
4552,1989,1993-04-08
4553,6874,2014-07-03
4554,765,1987-12-25
4555,6876,2014-07-07
4556,6872,2014-07-01
4557,6877,2014-07-08
4558,6878,2014-07-09
4559,753,1987-12-09
4560,718,1987-10-21
4561,6880,2014-07-11
4562,6879,2014-07-10
4563,2108,1993-11-03
4564,821,1988-03-14
4565,6881,2014-07-14
4566,851,1988-04-25
4567,6883,2014-07-16
4568,727,1987-11-03
4569,6885,2014-07-18
4570,6884,2014-07-17
4571,1408,1990-10-17
4572,933,1988-09-28
4573,6887,2014-07-22
4574,6886,2014-07-21
4575,1755,1992-03-27
4576,6888,2014-07-23
4577,705,1987-10-02
4578,6889,2014-07-24
4580,957,1988-11-01
4581,6882,2014-07-15
4582,6890,2014-07-25
4583,1017,1989-01-24
4584,6891,2014-07-28
4585,1018,1989-01-25
4586,6892,2014-07-29
4587,1248,1990-01-24
4588,6893,2014-07-30
4589,6894,2014-07-31
4590,632,1987-05-12
4592,126,1985-03-04
4593,722,1987-10-27
4594,743,1987-11-25
4595,846,1988-04-18
4596,810,1988-02-26
4597,3636,2000-05-29
4598,1136,1989-07-10
4599,1142,1989-07-18
4600,875,1988-05-27
4601,877,1988-05-31
4602,3866,2001-05-28
4603,3869,2001-05-31
4604,854,1988-04-28
4605,3894,2001-07-05
4606,4421,2003-11-24
4607,1144,1989-07-20
4609,3895,2001-07-06
4610,4422,2003-11-25
4611,4423,2003-11-26
4612,4354,2003-07-03
4613,4203,2002-12-04
4614,4401,2003-10-27
4615,4424,2003-11-27
4616,4425,2003-11-28
4617,4426,2003-12-01
4618,4427,2003-12-02
4619,4428,2003-12-03
4620,4429,2003-12-04
4621,4430,2003-12-05
4622,4431,2003-12-08
4623,4432,2003-12-09
4624,4433,2003-12-10
4625,4434,2003-12-11
4626,4435,2003-12-12
4627,4436,2003-12-15
4628,4437,2003-12-16
4629,4438,2003-12-17
4630,4439,2003-12-18
4631,4440,2003-12-19
4632,1092,1989-05-09
4633,4441,2003-12-22
4634,4442,2003-12-23
4635,4443,2003-12-24
4636,4444,2003-12-25
4637,4445,2003-12-26
4638,4446,2003-12-29
4639,4447,2003-12-30
4640,4448,2003-12-31
4641,4449,2004-01-01
4642,4450,2004-01-02
4643,769,1987-12-31
4644,770,1988-01-01
4645,771,1988-01-04
4646,772,1988-01-05
4647,773,1988-01-06
4648,6896,2014-09-15
4649,6898,2014-09-17
4650,6897,2014-09-16
4651,6899,2014-09-18
4652,4383,2003-10-01
4653,6900,2014-09-19
4654,4371,2003-09-15
4655,4372,2003-09-16
4656,4373,2003-09-17
4657,4374,2003-09-18
4658,4375,2003-09-19
4659,4381,2003-09-29
4660,4382,2003-09-30
4661,4384,2003-10-02
4662,4385,2003-10-03
4663,725,1987-10-30
4664,4386,2003-10-06
4665,4387,2003-10-07
4666,6901,2014-09-22
4667,6902,2014-09-23
4668,6903,2014-09-24
4669,4400,2003-10-24
4670,4402,2003-10-28
4671,4403,2003-10-29
4672,4404,2003-10-30
4673,4405,2003-10-31
4674,4406,2003-11-03
4675,4407,2003-11-04
4676,4408,2003-11-05
4677,4409,2003-11-06
4678,4410,2003-11-07
4679,6905,2014-09-26
4680,6904,2014-09-25
4681,6908,2014-10-01
4682,6909,2014-10-02
4683,6906,2014-09-29
4684,6907,2014-09-30
4685,6910,2014-10-03
4686,787,1988-01-26
4687,6913,2014-10-08
4688,6914,2014-10-09
4689,6911,2014-10-06
4690,6912,2014-10-07
4691,6915,2014-10-10
4692,788,1988-01-27
4693,2155,1994-01-07
4694,6916,2014-10-13
4695,6917,2014-10-14
4696,6918,2014-10-15
4697,790,1988-01-29
4698,6920,2014-10-17
4699,791,1988-02-01
4700,6921,2014-10-20
4701,6922,2014-10-21
4702,792,1988-02-02
4703,6923,2014-10-22
4704,793,1988-02-03
4705,794,1988-02-04
4706,6919,2014-10-16
4707,6924,2014-10-23
4708,6925,2014-10-24
4709,795,1988-02-05
4710,789,1988-01-28
4711,6926,2014-10-27
4712,6927,2014-10-28
4713,6928,2014-10-29
4714,6929,2014-10-30
4715,6930,2014-10-31
4716,6931,2014-11-03
4717,6932,2014-11-04
4718,6933,2014-11-05
4719,6935,2014-11-07
4720,6936,2014-11-10
4721,6937,2014-11-11
4722,6938,2014-11-12
4723,6934,2014-11-06
4724,6939,2014-11-13
4725,6940,2014-11-14
4726,6941,2014-11-17
4727,1336,1990-05-28
4728,6942,2014-11-18
4729,6943,2014-11-19
4730,6944,2014-11-20
4732,6946,2014-11-24
4733,824,1988-03-17
4734,6947,2014-11-25
4735,6948,2014-11-26
4736,6949,2014-11-27
4737,6950,2014-11-28
4738,6951,2014-12-01
4739,6952,2014-12-02
4740,6953,2014-12-03
4741,6954,2014-12-04
4742,6955,2014-12-05
4743,4484,2004-02-19
4744,6956,2014-12-08
4745,6957,2014-12-09
4746,6958,2014-12-10
4747,6959,2014-12-11
4748,6960,2014-12-12
4749,6961,2014-12-15
4750,6962,2014-12-16
4751,4483,2004-02-18
4752,6963,2014-12-17
4753,6964,2014-12-18
4754,6965,2014-12-19
4755,6966,2014-12-22
4756,6967,2014-12-23
4757,1496,1991-02-18
4758,1497,1991-02-19
4759,1499,1991-02-21
4761,6968,2014-12-24
4762,6969,2014-12-25
4763,1491,1991-02-11
4764,1492,1991-02-12
4765,1493,1991-02-13
4766,1494,1991-02-14
4767,1495,1991-02-15
4768,6970,2014-12-26
4769,6971,2014-12-29
4770,6972,2014-12-30
4771,6973,2014-12-31
4772,6974,2015-01-01
4773,6975,2015-01-02
4774,6976,2015-01-05
4775,6977,2015-01-06
4776,6978,2015-01-07
4777,6979,2015-01-08
4778,6980,2015-01-09
4779,6981,2015-01-12
4780,6982,2015-01-13
4781,6983,2015-01-14
4782,4413,2003-11-12
4783,6984,2015-01-15
4784,6985,2015-01-16
4785,6986,2015-01-19
4786,6987,2015-01-20
4787,6988,2015-01-21
4788,465,1986-09-19
4789,6989,2015-01-22
4790,6990,2015-01-23
4791,4482,2004-02-17
4792,6991,2015-01-26
4793,4481,2004-02-16
4794,6992,2015-01-27
4795,6993,2015-01-28
4796,4480,2004-02-13
4797,6995,2015-01-30
4798,6994,2015-01-29
4799,4479,2004-02-12
4800,6996,2015-02-02
